temp_c 
22.27
21.78
22.75
22.27
22.75
22.75
22.27
22.27
22.27
22.27
22.75
22.27
22.27
22.27
22.27
21.78
21.78
22.27
22.27
22.27
22.27
22.75
22.27
22.27
22.27
22.27
22.27
22.27
22.27
22.27
22.27
22.27
22.27
22.27
22.27
22.75
22.75
22.27
22.75
22.27
22.75
22.27
22.75
22.27
22.27
22.27
22.27
22.27
22.75
22.75
22.27
22.27
22.75
22.27
22.27
22.27
22.27
22.27
22.27
22.27
22.75
22.27
22.75
22.75
22.75
22.27
22.27
22.75
22.27
22.27
22.75
22.27
22.27
22.27
22.27
22.27
22.75
22.27
22.75
22.27
22.27
22.27
22.75
22.27
22.27
22.27
22.27
22.27
22.75
22.27
22.27
22.27
22.27
22.27
22.27
22.27
21.78
22.27
22.27
22.75
22.27
22.27
22.27
22.75
22.75
22.75
22.27
22.75
22.27
22.27
22.27
22.27
22.75
22.27
22.27
22.75
22.27
22.27
22.75
22.27
22.27
21.29
20.80
20.80
21.29
21.29
21.29
21.78
22.27
22.27
22.27
22.27
22.27
22.27
22.27
22.27
22.27
22.27
21.78
22.27
22.75
22.27
21.78
22.27
22.27
22.27
22.27
22.27
21.78
21.78
21.78
22.27
22.27
22.27
22.27
22.27
21.78
21.78
21.78
22.27
22.27
22.75
22.27
22.75
22.27
21.78
22.27
22.27
22.27
22.27
22.27
22.27
22.27
22.27
22.27
22.27
22.27
22.27
21.78
21.78
22.27
22.27
22.27
22.27
22.27
22.27
21.78
21.78
22.27
22.27
22.75
22.27
22.27
21.78
22.27
22.27
22.27
22.27
22.75
22.27
22.27
22.27
21.78
21.78
22.27
21.78
22.27
21.78
22.27
22.27
22.27
22.27
22.27
22.27
22.27
21.78
22.27
22.75
22.27
21.78
22.27
22.27
22.27
22.27
21.78
21.78
22.27
22.27
22.27
21.78
22.27
22.27
22.75
22.27
22.27
22.27
22.27
21.78
22.27
22.27
22.27
21.78
22.27
21.78
21.78
21.78
22.27
21.78
22.27
22.27
21.78
22.27
21.78
22.27
21.78
22.75
21.78
22.75
22.27
22.27
22.27
22.75
22.27
22.27
22.27
21.78
22.27
22.27
22.27
21.78
21.78
21.78
21.78
22.27
22.27
22.27
21.78
21.78
22.27
21.78
21.78
21.78
21.78
21.78
21.78
22.27
21.78
22.27
21.78
22.27
21.78
22.27
22.27
22.75
22.27
22.27
22.27
21.78
21.78
21.78
21.78
21.78
22.27
22.27
22.27
21.78
21.78
22.27
22.27
21.78
22.27
22.27
22.75
22.27
22.27
22.27
22.27
21.78
22.27
22.75
22.27
22.75
22.27
22.27
22.27
22.27
22.27
22.27
22.27
22.27
22.27
22.27
22.27
21.78
22.27
22.27
22.27
21.78
22.27
21.78
21.78
21.78
21.78
21.78
22.75
22.27
22.27
22.27
22.27
22.27
21.78
22.27
22.27
22.27
22.27
21.78
22.27
21.78
21.78
22.27
21.78
22.27
21.78
22.27
22.75
22.27
21.78
22.27
22.27
21.78
21.78
22.27
21.78
21.78
21.78
22.27
22.27
22.27
21.78
22.27
22.27
21.78
22.27
21.78
22.27
22.27
22.27
21.78
22.27
21.78
21.78
22.27
22.27
21.78
22.27
22.27
22.27
22.27
21.78
21.78
22.27
21.78
21.78
22.27
22.27
21.78
22.27
22.27
22.27
21.78
21.78
21.78
22.27
22.27
22.27
22.27
21.78
21.78
21.78
22.27
22.27
22.27
22.27
22.27
22.27
21.78
22.27
22.27
22.27
21.78
21.78
22.27
22.27
22.27
22.27
21.78
21.78
22.27
22.27
21.78
22.27
22.27
22.27
22.27
22.27
22.27
21.78
22.27
22.27
21.78
21.78
21.78
22.27
22.27
21.78
21.78
22.27
22.27
21.78
21.78
22.27
22.27
22.27
22.27
22.27
21.78
21.78
22.27
21.78
22.27
22.27
21.78
21.78
21.78
21.78
21.78
22.27
21.78
21.78
22.27
22.27
21.78
22.27
21.78
21.78
22.27
21.78
21.78
21.78
22.27
22.27
22.27
21.78
22.27
21.78
21.78
22.27
21.78
22.27
21.78
21.78
21.78
22.27
22.27
21.78
22.27
21.78
22.75
22.75
22.27
22.27
21.78
21.78
21.78
21.78
22.27
22.27
22.27
21.78
21.78
21.78
22.27
21.78
21.78
21.78
21.78
21.78
21.78
22.27
22.27
21.78
21.78
21.78
21.78
21.78
21.78
21.29
20.31
20.31
20.31
21.29
21.29
21.29
20.31
20.80
20.80
21.29
21.78
21.29
21.29
20.80
21.29
20.80
20.80
21.29
21.29
20.80
21.29
21.29
20.80
21.78
21.78
22.27
21.78
21.78
22.27
21.78
21.78
22.27
21.78
21.78
21.78
21.78
21.78
22.27
21.78
21.78
21.78
22.27
22.27
22.27
21.78
21.78
21.78
22.27
21.78
22.27
22.27
21.78
21.78
21.78
21.78
21.78
21.29
20.31
21.78
21.78
21.78
21.78
22.27
22.27
21.78
21.78
21.78
21.78
22.27
21.78
22.27
21.29
21.78
22.27
21.78
21.78
22.27
21.78
22.27
22.27
21.78
21.78
22.27
21.78
21.78
21.78
22.27
21.78
22.75
22.27
21.78
22.27
21.78
21.78
21.78
21.78
21.78
21.78
21.78
21.78
22.27
21.78
21.78
22.27
21.78
22.27
22.75
22.27
21.78
21.78
21.78
21.78
21.78
22.27
22.27
21.78
21.78
22.27
22.27
21.78
21.78
22.27
21.78
22.27
22.27
21.78
21.78
21.78
21.78
22.27
22.27
21.78
22.27
21.78
22.27
21.78
21.78
21.78
21.78
21.78
22.27
21.29
21.29
21.29
20.80
20.31
20.80
20.80
21.29
21.78
22.27
21.78
21.78
21.78
21.78
21.78
21.78
21.78
22.27
21.78
21.78
22.27
21.29
21.78
22.27
21.78
21.78
22.27
22.27
21.78
21.78
22.27
21.78
22.27
22.27
22.27
21.78
22.27
21.78
21.78
22.27
21.78
21.78
22.27
21.78
21.78
21.78
22.27
22.27
21.78
21.78
22.27
21.78
21.78
22.27
22.27
21.78
21.78
21.78
22.27
22.27
21.78
22.27
22.27
21.78
21.78
21.78
22.27
22.27
22.27
21.78
21.78
21.78
21.78
22.27
21.78
21.78
22.27
21.78
21.78
22.27
22.27
21.29
21.29
21.29
21.29
20.80
21.29
21.29
20.31
20.80
21.29
21.78
21.29
21.78
21.78
21.78
21.78
21.29
20.31
20.80
21.29
21.29
20.80
20.80
20.31
21.29
21.29
20.80
20.80
20.80
20.31
21.29
21.29
20.80
20.80
21.29
20.80
20.80
20.80
20.31
21.29
21.78
21.78
21.78
22.27
21.78
21.78
21.78
21.78
21.78
21.78
21.78
21.78
22.27
21.78
21.78
21.78
21.78
21.78
21.78
21.78
21.78
22.27
22.27
21.78
21.78
21.78
22.27
21.78
21.78
21.78
21.78
22.27
21.78
21.78
21.78
22.27
21.78
21.78
21.78
22.27
22.27
21.78
22.27
22.27
21.78
21.78
21.78
21.78
21.78
22.27
21.78
22.27
21.78
21.78
22.27
21.78
21.78
22.27
21.78
21.78
21.78
22.27
21.78
21.78
21.78
21.78
21.78
21.78
21.78
21.78
21.78
21.78
21.78
21.78
21.29
21.29
21.78
21.78
21.78
21.78
22.27
21.78
21.78
21.78
22.27
21.78
21.29
20.31
21.29
20.80
21.29
21.29
20.80
20.31
20.31
21.78
21.78
21.78
21.78
21.78
21.29
21.29
20.31
20.80
20.80
20.80
21.29
20.80
20.80
20.31
20.80
21.78
22.27
21.78
21.78
21.78
21.78
21.78
21.78
21.78
21.78
21.78
21.78
21.78
21.78
21.78
21.78
22.27
21.78
21.78
21.78
22.27
21.78
21.78
22.27
21.78
21.78
22.27
21.29
21.29
20.31
21.78
21.78
21.78
21.78
22.27
22.27
21.78
21.78
22.27
21.78
21.78
21.78
22.27
21.78
21.78
22.27
21.78
21.78
21.78
21.78
21.78
21.29
20.80
20.31
20.31
21.78
21.29
20.31
20.80
21.78
21.29
20.80
20.80
20.80
21.78
21.78
21.78
21.78
21.78
21.78
21.78
21.78
21.78
21.78
22.27
22.27
21.78
21.78
21.78
21.78
22.27
21.29
20.80
20.31
20.80
20.80
20.31
20.80
20.80
20.80
21.29
20.31
20.31
20.80
21.29
21.29
20.80
20.80
20.80
21.29
20.31
21.29
21.29
20.80
20.31
20.80
21.29
20.80
20.31
21.29
21.29
20.31
21.29
20.80
20.80
20.80
20.80
20.31
20.31
20.31
21.29
21.78
21.78
21.78
22.27
21.78
21.78
21.78
21.29
21.29
20.31
20.31
20.31
20.80
20.80
21.78
21.78
21.78
21.29
21.29
21.29
20.31
21.29
21.29
20.80
21.78
21.78
21.78
21.78
21.78
21.29
20.31
20.31
21.78
21.78
21.78
22.27
21.78
21.29
20.31
21.29
21.29
20.80
20.80
21.29
20.80
20.80
20.80
21.29
21.29
21.29
20.80
21.29
20.31
20.80
21.29
21.29
21.29
20.80
20.31
20.31
21.78
21.78
21.78
21.78
21.29
20.80
21.78
21.78
21.78
22.27
22.27
21.78
21.29
20.80
20.80
20.31
21.29
21.29
21.29
20.80
21.29
21.29
20.31
21.78
21.78
21.78
22.27
21.78
21.78
21.78
21.78
21.29
20.80
20.31
21.29
20.31
20.31
20.80
20.31
20.80
20.80
20.80
21.29
20.31
20.31
21.29
20.31
20.80
20.80
20.80
20.80
20.80
20.80
20.80
20.31
20.31
20.80
20.80
20.80
21.78
22.27
22.27
22.27
21.29
20.80
20.31
21.29
20.80
20.80
21.78
21.29
20.31
20.31
20.80
20.80
21.29
21.78
21.29
21.29
20.80
20.80
20.31
21.29
21.78
21.29
21.29
20.31
21.78
21.29
20.31
21.78
21.78
21.78
21.78
21.78
21.78
21.78
21.78
22.27
22.27
21.78
21.78
21.29
21.29
20.31
21.29
20.31
21.29
20.80
20.31
20.31
20.80
20.31
21.29
20.31
20.80
20.31
21.29
20.80
21.29
21.78
21.78
21.29
21.29
20.80
20.80
21.78
21.78
22.27
21.78
22.27
21.78
21.29
20.31
20.80
21.29
20.80
21.29
21.29
21.29
20.80
21.29
20.31
21.29
20.80
20.31
20.80
21.29
20.31
20.80
20.31
20.80
20.31
20.31
20.80
21.29
21.29
20.80
21.29
20.31
21.29
20.80
21.29
21.78
21.78
21.78
21.78
21.29
21.29
20.80
21.29
20.80
20.80
20.80
21.78
21.78
21.78
21.78
21.78
21.78
21.78
21.29
21.29
21.29
21.29
21.78
21.78
21.78
21.78
21.29
21.78
22.27
21.29
21.78
21.78
21.78
21.78
21.78
21.78
21.78
21.78
21.29
20.80
21.29
20.31
21.29
20.31
21.29
21.29
20.31
21.29
21.29
21.29
20.31
20.31
20.80
20.80
20.31
21.78
21.78
22.27
22.27
21.78
21.78
21.78
21.29
21.78
21.78
21.78
21.29
20.31
20.31
20.80
21.29
20.31
21.29
21.29
20.80
20.80
21.29
20.31
20.80
20.31
20.31
20.80
21.29
20.80
21.29
20.80
20.31
20.80
20.80
21.29
20.31
20.80
20.31
20.31
20.31
20.80
20.31
20.31
20.80
21.29
20.80
20.31
20.80
21.29
20.80
21.78
21.78
21.78
21.78
21.78
21.78
21.78
21.78
21.78
21.78
21.78
21.78
21.78
21.78
21.78
21.78
21.78
21.78
21.78
21.29
20.31
21.29
20.31
21.29
21.78
21.29
20.80
21.78
21.78
21.29
20.80
21.29
20.80
21.29
20.80
20.31
21.29
21.78
21.78
21.78
21.29
20.31
20.31
21.29
20.80
20.80
20.80
21.29
21.29
20.80
20.80
20.31
20.80
20.80
21.29
20.80
20.80
21.29
21.29
20.80
20.31
21.78
21.29
20.80
20.80
20.31
21.29
20.31
20.80
21.29
20.31
20.31
20.31
21.29
20.31
20.80
21.29
21.29
20.80
21.29
20.80
20.31
20.80
20.80
21.29
21.78
21.78
21.78
21.78
21.78
21.78
22.27
21.78
21.78
21.78
21.29
21.29
20.31
21.78
21.29
20.31
20.31
21.78
21.29
21.29
21.29
20.80
20.31
20.31
20.80
20.80
21.29
21.29
20.80
21.29
21.78
21.78
21.78
21.78
21.78
21.78
21.78
21.78
21.29
21.29
21.78
21.78
21.78
22.27
21.29
21.29
20.80
20.80
20.31
20.80
20.31
20.31
20.80
21.78
21.29
21.29
20.31
20.31
21.29
20.80
20.80
20.31
20.80
21.29
20.80
21.29
20.80
21.29
21.29
21.78
21.78
21.29
20.31
20.31
20.80
21.78
22.27
21.78
21.78
21.29
21.29
20.31
20.80
20.80
21.29
20.80
20.31
20.31
20.80
20.80
20.80
20.80
20.31
20.31
20.80
20.31
20.31
20.80
20.80
19.82
20.31
21.29
20.80
20.31
21.78
21.78
22.27
21.29
21.78
21.78
21.78
21.78
21.29
20.80
21.29
20.31
20.31
20.31
20.31
20.31
21.29
21.78
21.78
21.29
20.80
21.29
20.80
21.29
20.31
20.80
20.80
20.31
20.80
21.29
20.31
20.31
21.29
20.80
21.29
20.80
20.80
20.31
20.80
20.80
20.31
21.78
21.29
20.31
21.29
21.29
20.31
20.80
21.29
21.29
21.29
21.29
20.80
21.29
20.31
21.29
20.80
21.78
21.78
21.29
20.31
21.29
21.29
20.80
21.78
21.78
21.78
21.78
21.78
21.78
21.78
21.78
21.29
20.31
20.31
20.31
21.29
20.31
20.31
20.31
20.31
20.80
20.80
20.31
20.80
21.29
20.80
21.29
20.31
20.31
20.80
21.29
20.31
21.29
21.29
20.31
20.80
20.80
21.29
20.31
20.80
20.31
20.80
20.31
20.80
20.31
20.31
20.80
20.31
20.80
20.80
20.80
20.31
21.29
20.80
20.31
20.31
19.82
20.31
20.80
20.80
20.31
20.31
20.80
20.80
21.29
19.82
21.29
19.82
20.31
20.80
20.31
21.29
20.80
20.80
21.78
21.29
20.80
20.80
20.31
21.29
20.80
20.31
21.29
20.80
20.31
21.29
21.29
20.31
20.31
20.80
20.31
20.31
21.29
21.29
20.80
21.29
20.80
21.29
20.80
20.80
21.29
20.80
21.78
21.78
21.29
20.31
20.31
20.80
20.80
20.31
20.31
20.80
21.29
20.31
20.31
21.29
20.80
20.80
21.29
21.78
21.29
20.80
20.31
20.31
20.31
20.80
20.80
20.80
20.80
20.31
20.31
20.80
20.31
20.31
20.31
20.80
19.82
20.31
20.80
20.80
20.31
20.80
21.29
20.80
20.31
20.31
20.31
20.31
20.80
20.31
21.78
21.29
21.29
20.31
20.80
20.80
20.31
20.31
20.31
20.31
20.31
20.31
20.31
21.29
20.31
20.31
20.80
20.31
20.31
20.80
20.31
20.31
21.78
21.29
21.29
20.80
20.80
20.80
20.80
21.29
20.80
20.80
20.31
19.82
19.82
19.82
19.82
19.82
20.31
20.31
20.31
21.29
21.29
20.31
20.31
20.80
20.80
19.82
20.31
20.31
20.31
20.80
20.31
19.82
20.31
20.31
21.29
19.82
20.31
21.29
20.31
20.80
20.31
20.31
21.29
20.80
20.31
20.31
21.29
21.29
20.80
20.80
20.80
21.29
20.80
20.31
20.31
20.80
20.80
19.82
21.29
20.31
20.80
21.29
20.80
20.80
20.31
20.31
19.82
21.29
20.80
20.80
20.31
20.80
19.82
20.31
19.82
19.82
20.31
21.29
20.31
20.31
20.31
20.31
21.29
19.82
20.31
20.31
20.80
21.29
20.80
20.31
21.29
20.80
20.31
19.82
20.80
20.80
20.31
20.80
19.82
19.82
20.31
20.31
20.80
20.80
20.31
20.31
20.31
21.29
20.80
20.31
20.80
19.82
20.31
20.31
20.31
21.29
20.31
20.31
20.31
20.31
20.31
21.29
20.80
20.31
20.31
20.31
20.80
20.31
19.82
20.31
20.80
20.31
20.80
20.80
20.80
20.31
20.31
19.82
19.82
19.82
19.82
20.31
21.29
19.82
20.80
20.80
20.31
19.82
20.31
20.80
20.80
20.31
20.31
20.31
19.82
19.82
19.82
20.31
19.82
20.80
21.29
20.31
20.80
20.31
20.31
19.82
20.80
20.80
20.31
20.31
20.31
20.31
20.31
20.31
20.31
19.82
19.82
20.31
20.31
20.31
21.29
19.82
20.31
20.80
19.82
20.31
20.80
20.80
19.82
21.29
19.82
20.31
20.31
20.31
21.29
19.82
20.31
20.31
19.34
19.82
19.82
19.82
19.82
19.82
19.82
20.31
20.80
20.31
19.34
19.34
19.82
19.82
19.82
19.82
19.82
19.82
19.82
20.31
20.31
19.82
20.31
20.31
20.31
19.82
20.31
20.31
19.82
20.31
20.31
20.80
20.31
19.82
20.80
19.82
19.34
19.82
20.80
20.31
19.82
19.82
19.34
19.82
20.80
19.82
20.31
19.82
20.80
20.80
21.29
19.82
19.82
21.29
20.80
20.31
19.82
20.31
20.31
20.31
20.31
20.31
20.31
20.80
19.82
19.82
19.82
19.82
20.31
20.31
20.31
19.82
19.82
19.34
20.31
20.31
20.80
20.31
20.31
21.29
20.80
20.80
20.80
20.80
19.82
21.29
20.80
20.31
20.31
20.31
20.31
20.31
20.31
20.31
20.80
20.80
21.29
20.31
20.31
19.82
20.80
21.29
20.31
20.31
20.31
19.82
20.80
19.82
20.80
20.31
20.31
20.80
20.80
19.82
21.29
19.82
19.82
19.82
19.82
19.82
19.82
20.31
19.82
20.31
20.80
19.82
20.80
20.80
20.80
19.82
19.82
19.82
20.31
20.31
19.82
20.31
21.29
20.31
20.31
19.82
20.31
20.31
19.82
21.29
20.31
20.31
20.80
20.80
19.82
20.31
19.82
19.82
20.31
20.31
20.31
20.80
21.29
19.82
20.80
19.82
20.31
19.82
20.80
20.80
21.29
20.31
19.82
19.82
20.31
20.80
20.31
21.29
19.82
20.80
20.31
20.31
20.80
20.31
19.82
21.29
19.82
20.80
19.82
20.31
19.82
20.31
21.29
19.82
19.82
19.82
20.31
19.82
20.31
19.82
19.82
20.31
20.31
20.31
19.82
20.31
19.82
20.31
19.82
20.80
19.82
20.31
20.31
20.31
21.29
20.80
20.31
21.29
20.31
20.31
20.31
20.80
20.31
19.82
20.31
19.82
19.82
20.31
20.31
20.80
20.80
20.80
19.82
20.31
19.82
20.31
19.82
19.82
20.80
20.31
20.31
20.31
20.80
20.31
20.31
19.82
20.31
19.82
20.31
20.31
19.82
21.29
20.31
19.82
20.31
20.80
20.31
20.80
20.80
20.80
19.82
20.31
20.31
19.82
19.82
21.29
20.80
20.31
20.31
21.29
20.80
20.80
21.29
20.31
20.31
20.31
20.80
19.82
21.29
21.29
19.82
19.82
20.31
20.31
20.31
19.82
20.31
19.82
20.31
20.80
20.31
20.31
20.80
20.31
20.80
20.31
19.82
20.31
21.29
20.80
19.82
19.82
20.31
21.29
21.29
20.31
19.82
20.80
21.29
21.29
19.82
21.29
20.31
20.31
19.82
19.82
19.82
21.29
20.80
21.29
20.31
20.31
19.82
20.31
20.80
19.82
20.80
20.31
20.31
21.29
20.31
21.29
20.80
19.82
19.82
21.29
20.31
20.31
20.80
20.31
20.80
20.31
20.80
20.31
20.80
20.80
19.82
19.82
19.82
20.80
20.80
19.82
20.80
20.80
20.31
20.31
20.31
20.31
19.82
20.31
20.80
20.31
19.82
19.82
21.29
20.31
20.80
21.29
21.29
20.80
19.82
19.82
19.82
20.31
19.82
20.80
19.82
20.31
20.80
19.82
20.80
20.80
20.31
20.31
20.31
20.80
20.80
20.31
20.31
20.31
20.80
19.82
20.31
20.31
19.82
20.31
20.31
19.82
20.31
19.82
19.82
20.31
20.31
20.80
20.31
20.31
20.80
20.31
20.31
20.31
21.29
19.82
21.29
19.82
19.82
20.80
19.82
20.31
20.80
20.80
19.82
20.31
19.82
19.82
20.80
20.80
20.31
20.31
20.31
21.29
20.31
19.82
20.31
20.80
20.31
20.80
20.31
20.31
21.29
19.82
19.82
20.80
19.82
20.80
19.82
20.31
20.31
19.82
19.82
19.82
19.82
19.82
19.82
20.31
20.80
20.80
20.31
19.82
19.82
20.31
20.31
20.31
20.31
19.82
20.80
20.80
20.31
19.82
20.31
19.82
20.31
20.31
20.31
19.82
19.82
19.82
19.82
20.80
20.80
21.29
20.31
20.31
19.82
19.82
19.82
20.80
19.82
20.31
19.82
19.82
21.29
20.80
20.80
20.31
19.82
20.80
19.82
19.82
20.80
20.31
20.31
20.31
19.82
20.80
20.31
20.31
20.31
19.82
21.29
20.31
19.82
20.31
20.31
20.80
20.31
19.82
20.80
20.31
20.80
20.31
20.31
20.80
20.31
20.31
19.82
20.80
19.82
19.82
20.80
19.82
20.80
19.82
21.29
20.31
20.80
20.31
19.82
20.31
20.31
19.82
19.82
19.82
20.80
20.80
20.80
19.82
20.31
20.80
19.82
20.80
19.82
20.80
20.31
20.31
20.80
20.31
20.80
20.31
20.80
19.82
19.82
20.31
21.29
21.29
20.80
19.82
20.80
20.31
20.31
20.31
20.31
21.29
20.31
20.31
19.82
20.80
21.29
20.80
20.80
19.82
20.31
20.80
20.80
20.31
20.31
20.31
20.80
20.80
20.31
19.82
20.31
20.80
21.29
21.29
20.31
20.31
21.29
20.80
19.82
19.82
20.80
20.31
21.29
20.31
21.29
21.29
19.82
20.31
21.29
20.31
21.29
20.31
20.80
20.80
20.31
20.80
21.29
20.80
21.29
21.29
20.80
20.80
21.29
20.31
20.31
20.31
20.31
19.82
20.80
20.80
20.31
20.80
19.82
19.82
20.80
20.80
20.31
21.78
21.78
21.29
20.31
20.80
20.80
21.29
20.31
20.31
20.31
20.80
20.31
20.31
20.31
19.82
21.29
20.80
20.31
20.80
21.29
20.80
20.80
19.82
20.80
20.80
20.80
19.82
19.82
20.31
20.80
20.31
20.31
19.82
19.82
20.31
20.31
19.82
21.29
19.82
20.31
20.80
21.29
20.80
20.31
21.29
20.80
20.80
20.31
20.80
19.82
19.34
20.31
19.82
19.82
20.80
20.31
20.31
20.31
20.31
20.80
19.82
19.82
19.82
19.82
20.31
19.82
20.31
20.31
20.80
20.31
20.31
20.80
20.31
20.31
19.82
19.82
20.31
19.82
20.80
20.31
20.31
19.82
20.31
20.31
20.31
20.31
20.80
20.31
20.31
21.29
20.80
20.31
20.31
21.29
20.80
20.31
20.80
19.82
20.80
20.31
20.31
20.80
20.31
20.31
19.82
20.31
20.31
20.80
19.82
19.82
21.29
20.31
20.80
19.82
21.29
21.29
20.31
20.31
20.31
20.80
20.31
19.82
20.31
19.82
20.31
19.82
19.82
19.82
20.31
20.31
20.80
20.31
20.31
21.29
20.80
20.31
20.31
20.31
20.31
20.80
20.80
20.31
20.31
20.80
20.80
19.82
21.29
20.31
20.31
19.82
20.31
20.31
20.31
19.82
19.82
20.31
19.82
20.31
20.80
20.31
20.31
20.31
20.31
20.31
20.31
20.80
19.34
20.31
20.31
19.82
19.82
19.34
20.80
20.31
19.82
20.80
19.82
19.34
19.82
19.82
21.29
19.82
20.31
20.80
21.29
19.82
20.31
19.82
20.80
19.82
19.82
20.31
19.82
20.80
20.31
21.29
20.80
20.31
20.80
19.82
19.82
19.82
19.82
20.80
19.82
20.31
20.31
20.80
20.31
19.82
20.31
20.80
20.31
20.31
20.80
21.29
19.82
20.31
21.29
20.31
19.82
19.82
19.82
19.82
20.80
21.29
20.31
20.31
20.31
20.31
19.82
19.82
20.31
19.82
20.80
20.80
20.80
20.31
21.29
20.80
20.80
19.82
20.80
20.80
20.80
21.29
20.31
20.80
19.82
20.80
20.80
21.29
20.31
19.82
20.31
20.80
20.31
20.31
20.80
20.31
20.31
20.31
19.82
20.80
20.31
20.31
19.82
19.82
19.34
19.82
19.82
20.31
20.31
21.29
20.31
19.82
19.82
19.82
19.82
20.31
19.82
19.82
21.29
20.80
20.31
20.80
21.29
19.82
20.31
19.82
20.31
20.31
20.31
19.82
19.82
20.31
20.31
20.80
20.80
20.80
20.31
20.80
20.31
20.80
20.80
19.82
20.80
19.82
20.31
21.29
20.31
20.31
20.31
19.82
20.80
19.82
21.29
20.80
20.80
20.31
20.80
21.29
20.80
20.31
20.31
20.80
20.31
20.31
20.31
20.31
21.29
19.82
20.31
20.80
20.31
20.31
20.80
20.31
20.31
21.29
20.31
19.82
19.82
21.29
21.29
20.80
20.31
20.31
20.80
20.31
20.31
20.80
20.31
20.80
20.31
20.80
20.31
20.31
19.82
19.82
21.29
20.31
20.31
20.31
20.80
21.29
20.31
20.31
20.31
20.31
19.82
20.80
20.80
20.31
20.31
20.31
19.82
19.82
20.80
19.34
19.82
19.82
20.80
19.82
18.85
19.34
19.82
20.80
19.82
20.80
19.82
20.31
20.31
20.31
19.82
20.31
19.82
19.34
20.31
19.82
19.34
19.82
19.34
19.82
19.34
19.34
19.34
20.31
20.31
19.34
19.34
19.82
19.34
19.34
19.34
19.34
19.34
19.34
18.85
19.82
18.85
18.85
19.34
19.34
19.34
18.36
19.34
19.34
19.34
19.82
18.85
18.85
19.82
18.36
19.34
18.85
18.85
18.85
18.85
18.36
18.36
18.85
19.82
19.34
18.85
19.34
18.85
18.85
18.85
19.34
18.85
19.82
19.34
19.34
18.85
19.34
19.34
18.85
20.31
19.82
19.34
20.31
19.82
20.31
19.82
19.34
19.82
19.82
19.34
18.36
18.85
19.34
19.34
18.85
18.36
19.34
18.85
19.82
19.34
19.34
18.85
19.34
19.34
18.85
18.85
19.34
18.85
18.36
18.85
18.85
18.36
18.36
19.34
19.34
19.34
19.34
18.85
19.82
18.85
18.36
18.85
18.85
18.85
18.36
17.87
18.85
18.36
18.36
17.87
18.85
19.34
18.85
17.87
17.87
18.36
18.85
17.87
17.87
18.85
18.36
18.85
18.85
17.87
18.36
18.85
18.36
17.87
18.36
18.85
18.85
18.36
18.36
17.87
18.85
18.36
18.85
18.85
19.82
19.34
